cityLabel,population,countryCode,country
Barra Mansa,176469,BR,http://www.wikidata.org/entity/Q155
Ilhéus,176341,BR,http://www.wikidata.org/entity/Q155
Basel,176329,CH,http://www.wikidata.org/entity/Q39
Béjaïa,176139,DZ,http://www.wikidata.org/entity/Q262
Elk Grove,176124,US,http://www.wikidata.org/entity/Q30
Castanhal,176116,BR,http://www.wikidata.org/entity/Q155
Ludwigshafen,176110,DE,http://www.wikidata.org/entity/Q183
Mesquita,176103,BR,http://www.wikidata.org/entity/Q155
Teresópolis,176060,BR,http://www.wikidata.org/entity/Q155
Saint-Louis,176000,SN,http://www.wikidata.org/entity/Q1041
Pabna,175982,BD,http://www.wikidata.org/entity/Q902
Ibirité,175721,BR,http://www.wikidata.org/entity/Q155
Geneva,175697,CH,http://www.wikidata.org/entity/Q39
Mesquita,175620,BR,http://www.wikidata.org/entity/Q155
Karadeniz Ereğli,175605,TR,http://www.wikidata.org/entity/Q43
Sheberghan,175599,AF,http://www.wikidata.org/entity/Q889
Salem,175535,US,http://www.wikidata.org/entity/Q30
Thiès,175465,SN,http://www.wikidata.org/entity/Q1041
Oshawa,175383,CA,http://www.wikidata.org/entity/Q16
Leverkusen,175300,DE,http://www.wikidata.org/entity/Q183
Salatiga,175288,ID,http://www.wikidata.org/entity/Q252
Palhoça,175272,BR,http://www.wikidata.org/entity/Q155
Ontario,175265,US,http://www.wikidata.org/entity/Q30
Beşiktaş,175190,TR,http://www.wikidata.org/entity/Q43
Geneva,174999,CH,http://www.wikidata.org/entity/Q39
Narashino,174990,JP,http://www.wikidata.org/entity/Q17
Uppsala,174982,SE,http://www.wikidata.org/entity/Q34
Akhisar,174850,TR,http://www.wikidata.org/entity/Q43
Q875070,174777,PH,http://www.wikidata.org/entity/Q928
Artuklu,174731,TR,http://www.wikidata.org/entity/Q43
Cary,174721,US,http://www.wikidata.org/entity/Q30
Oldenburg,174629,DE,http://www.wikidata.org/entity/Q183
Teresópolis,174587,BR,http://www.wikidata.org/entity/Q155
Juazeiro,174567,BR,http://www.wikidata.org/entity/Q155
Menemen,174564,TR,http://www.wikidata.org/entity/Q43
Luziânia,174531,BR,http://www.wikidata.org/entity/Q155
Timon,174465,BR,http://www.wikidata.org/entity/Q155
Rancho Cucamonga,174453,US,http://www.wikidata.org/entity/Q30
Baliwag,174194,PH,http://www.wikidata.org/entity/Q928
Oceanside,174068,US,http://www.wikidata.org/entity/Q30
León,174051,NI,http://www.wikidata.org/entity/Q811
Gliwice,174016,PL,http://www.wikidata.org/entity/Q36
Piedras Negras,173959,MX,http://www.wikidata.org/entity/Q96
Linjiang,173903,CN,http://www.wikidata.org/entity/Q148
Carúpano,173877,VE,http://www.wikidata.org/entity/Q717
Ibirité,173873,BR,http://www.wikidata.org/entity/Q155
Townsville,173724,AU,http://www.wikidata.org/entity/Q408
Cuddalore,173676,IN,http://www.wikidata.org/entity/Q668
Patras,173600,GR,http://www.wikidata.org/entity/Q41
São José,173559,BR,http://www.wikidata.org/entity/Q155
Geneva,173549,CH,http://www.wikidata.org/entity/Q39
Tlemcen,173531,DZ,http://www.wikidata.org/entity/Q262
Nouadhibou,173525,MR,http://www.wikidata.org/entity/Q1025
Geneva,173519,CH,http://www.wikidata.org/entity/Q39
Lancaster,173516,US,http://www.wikidata.org/entity/Q30
Tlemcen,173500,DZ,http://www.wikidata.org/entity/Q262
Nova Friburgo,173418,BR,http://www.wikidata.org/entity/Q155
Angra dos Reis,173369,BR,http://www.wikidata.org/entity/Q155
Shahin Shahr,173329,IR,http://www.wikidata.org/entity/Q794
Mülheim an der Ruhr,173255,DE,http://www.wikidata.org/entity/Q183
Deo Town,173216,IN,http://www.wikidata.org/entity/Q668
Castanhal,173149,BR,http://www.wikidata.org/entity/Q155
Saint-Étienne,173136,FR,http://www.wikidata.org/entity/Q142
Teresópolis,173060,BR,http://www.wikidata.org/entity/Q155
Akhisar,173026,TR,http://www.wikidata.org/entity/Q43
Bertoua,173000,CM,http://www.wikidata.org/entity/Q1009
Sherbrooke,172950,CA,http://www.wikidata.org/entity/Q16
Kamakura,172929,JP,http://www.wikidata.org/entity/Q17
Geneva,172809,CH,http://www.wikidata.org/entity/Q39
Geneva,172737,CH,http://www.wikidata.org/entity/Q39
Hitachi,172709,JP,http://www.wikidata.org/entity/Q17
Geneva,172586,CH,http://www.wikidata.org/entity/Q39
Caruaru,172532,BR,http://www.wikidata.org/entity/Q155
Sacaba,172466,BO,http://www.wikidata.org/entity/Q750
Geneva,172425,CH,http://www.wikidata.org/entity/Q39
Kindu,172321,CD,http://www.wikidata.org/entity/Q974
Kaolack,172305,SN,http://www.wikidata.org/entity/Q1041
Bidar,172298,IN,http://www.wikidata.org/entity/Q668
Barra Mansa,172216,BR,http://www.wikidata.org/entity/Q155
Izumo,171995,JP,http://www.wikidata.org/entity/Q17
Garden Grove,171949,US,http://www.wikidata.org/entity/Q30
Ibirité,171932,BR,http://www.wikidata.org/entity/Q155
Rafah,171889,PS,http://www.wikidata.org/entity/Q219060
Moreno,171849,AR,http://www.wikidata.org/entity/Q414
Palhoça,171797,BR,http://www.wikidata.org/entity/Q155
Geneva,171744,CH,http://www.wikidata.org/entity/Q39
Barreiras,171634,BR,http://www.wikidata.org/entity/Q155
Cabo de Santo Agostinho,171583,BR,http://www.wikidata.org/entity/Q155
Settat,171556,MA,http://www.wikidata.org/entity/Q1028
Teresópolis,171482,BR,http://www.wikidata.org/entity/Q155
Guiglo,171454,CI,http://www.wikidata.org/entity/Q1008
Akhisar,171381,TR,http://www.wikidata.org/entity/Q43
Kufa,171305,IQ,http://www.wikidata.org/entity/Q796
Araguaína,171301,BR,http://www.wikidata.org/entity/Q155
Mesquita,171280,BR,http://www.wikidata.org/entity/Q155
Pembroke Pines,171178,US,http://www.wikidata.org/entity/Q30
Lauro de Freitas,171042,BR,http://www.wikidata.org/entity/Q155
Mesquita,171020,BR,http://www.wikidata.org/entity/Q155
Reggio Calabria,170951,IT,http://www.wikidata.org/entity/Q38
Betim,170934,BR,http://www.wikidata.org/entity/Q155
Kohat,170800,PK,http://www.wikidata.org/entity/Q843
Jubail,170770,SA,http://www.wikidata.org/entity/Q851
Barra Mansa,170753,BR,http://www.wikidata.org/entity/Q155
Mesquita,170751,BR,http://www.wikidata.org/entity/Q155
Barreiras,170667,BR,http://www.wikidata.org/entity/Q155
Vitória da Conquista,170619,BR,http://www.wikidata.org/entity/Q155
Ibirité,170537,BR,http://www.wikidata.org/entity/Q155
Mesquita,170473,BR,http://www.wikidata.org/entity/Q155
Escuintla,170280,GT,http://www.wikidata.org/entity/Q774
Murcia City,170246,ES,http://www.wikidata.org/entity/Q29
Malayer,170237,IR,http://www.wikidata.org/entity/Q794
Olsztyn,170225,PL,http://www.wikidata.org/entity/Q36
Tomakomai,170223,JP,http://www.wikidata.org/entity/Q17
Geneva,170189,CH,http://www.wikidata.org/entity/Q39
Mesquita,170185,BR,http://www.wikidata.org/entity/Q155
Baranavichy,170039,BY,http://www.wikidata.org/entity/Q184
New Borg El Arab,170000,EG,http://www.wikidata.org/entity/Q79
Cabo de Santo Agostinho,169986,BR,http://www.wikidata.org/entity/Q155
San Luis,169947,AR,http://www.wikidata.org/entity/Q414
Ibirité,169908,BR,http://www.wikidata.org/entity/Q155
Barra Mansa,169894,BR,http://www.wikidata.org/entity/Q155
Machilipatnam,169892,IN,http://www.wikidata.org/entity/Q668
Ipiales,169864,CO,http://www.wikidata.org/entity/Q739
Teresópolis,169849,BR,http://www.wikidata.org/entity/Q155
Fort Collins,169810,US,http://www.wikidata.org/entity/Q30
Tebing Tinggi,169786,ID,http://www.wikidata.org/entity/Q252
Urayasu,169749,JP,http://www.wikidata.org/entity/Q17
Puerto Montt,169736,CL,http://www.wikidata.org/entity/Q298
Hafizabad,169702,PK,http://www.wikidata.org/entity/Q843
Rybinsk,169579,RU,http://www.wikidata.org/entity/Q159
Reggio Emilia,169545,IT,http://www.wikidata.org/entity/Q38
Mesquita,169537,BR,http://www.wikidata.org/entity/Q155
Angra dos Reis,169511,BR,http://www.wikidata.org/entity/Q155
Palmdale,169450,US,http://www.wikidata.org/entity/Q30
Lakota,169330,CI,http://www.wikidata.org/entity/Q1008
Medinipur,169264,IN,http://www.wikidata.org/entity/Q668
Seosan,169221,KR,http://www.wikidata.org/entity/Q884
Ji'an,169220,CN,http://www.wikidata.org/entity/Q148
Jequié,169201,BR,http://www.wikidata.org/entity/Q155
Springfield,169176,US,http://www.wikidata.org/entity/Q30
Viamão,169176,BR,http://www.wikidata.org/entity/Q155
Santa Rita,169158,VE,http://www.wikidata.org/entity/Q717
Batumi,169095,GE,http://www.wikidata.org/entity/Q230
Sakura,169059,JP,http://www.wikidata.org/entity/Q17
Chetumal,169028,MX,http://www.wikidata.org/entity/Q96
Geneva,169025,CH,http://www.wikidata.org/entity/Q39
Nishio,168992,JP,http://www.wikidata.org/entity/Q17
Mesquita,168966,BR,http://www.wikidata.org/entity/Q155
Jequié,168733,BR,http://www.wikidata.org/entity/Q155
Berrechid,168687,MA,http://www.wikidata.org/entity/Q1028
Burgos city,168672,ES,http://www.wikidata.org/entity/Q29
Angra dos Reis,168664,BR,http://www.wikidata.org/entity/Q155
Malanville,168641,BJ,http://www.wikidata.org/entity/Q962
Calabozo,168605,VE,http://www.wikidata.org/entity/Q717
Passo Fundo,168458,BR,http://www.wikidata.org/entity/Q155
Yeumbeul Nord,168379,SN,http://www.wikidata.org/entity/Q1041
Mesquita,168376,BR,http://www.wikidata.org/entity/Q155
Bordj Bou Arreridj,168346,DZ,http://www.wikidata.org/entity/Q262
Porto Seguro,168326,BR,http://www.wikidata.org/entity/Q155
Karaman,168299,TR,http://www.wikidata.org/entity/Q43
Palhoça,168259,BR,http://www.wikidata.org/entity/Q155
Francisco Morato,168243,BR,http://www.wikidata.org/entity/Q155
Huichon,168180,KP,http://www.wikidata.org/entity/Q423
Piraeus,168151,GR,http://www.wikidata.org/entity/Q41
Marabá,168020,BR,http://www.wikidata.org/entity/Q155
Almería city,167916,ES,http://www.wikidata.org/entity/Q29
São Leopoldo,167907,BR,http://www.wikidata.org/entity/Q155
Akhisar,167883,TR,http://www.wikidata.org/entity/Q43
Oyama,167874,JP,http://www.wikidata.org/entity/Q17
Riohacha,167865,CO,http://www.wikidata.org/entity/Q739
Hirosaki,167803,JP,http://www.wikidata.org/entity/Q17
Villa Canales,167779,GT,http://www.wikidata.org/entity/Q774
Maricá,167668,BR,http://www.wikidata.org/entity/Q155
Burutu,167648,NG,http://www.wikidata.org/entity/Q1033
Teresópolis,167622,BR,http://www.wikidata.org/entity/Q155
Tigaraksa,167487,ID,http://www.wikidata.org/entity/Q252
Cox's Bazar,167477,BD,http://www.wikidata.org/entity/Q902
Águas Lindas de Goiás,167477,BR,http://www.wikidata.org/entity/Q155
Angra dos Reis,167434,BR,http://www.wikidata.org/entity/Q155
Yatta,167424,PS,http://www.wikidata.org/entity/Q219060
Lauro de Freitas,167308,BR,http://www.wikidata.org/entity/Q155
Tuguegarao,167297,PH,http://www.wikidata.org/entity/Q928
Itapecerica da Serra,167236,BR,http://www.wikidata.org/entity/Q155
Geneva,167167,CH,http://www.wikidata.org/entity/Q39
Atibaia,167161,BR,http://www.wikidata.org/entity/Q155
Mesquita,167127,BR,http://www.wikidata.org/entity/Q155
Itu,167095,BR,http://www.wikidata.org/entity/Q155
Nova Friburgo,167081,BR,http://www.wikidata.org/entity/Q155
Arar,167057,SA,http://www.wikidata.org/entity/Q851
Jubail,167008,SA,http://www.wikidata.org/entity/Q851
Osnabrück,166960,DE,http://www.wikidata.org/entity/Q183
Chandannagar,166867,IN,http://www.wikidata.org/entity/Q668
Portmore,166845,JM,http://www.wikidata.org/entity/Q766
Linhares,166786,BR,http://www.wikidata.org/entity/Q155
Clarksville,166722,US,http://www.wikidata.org/entity/Q30
Le Havre,166687,FR,http://www.wikidata.org/entity/Q142
Kismayo,166667,SO,http://www.wikidata.org/entity/Q1045
Parauapebas,166342,BR,http://www.wikidata.org/entity/Q155
Siirt,166332,TR,http://www.wikidata.org/entity/Q43
Caxias,166159,BR,http://www.wikidata.org/entity/Q155
Akhisar,166129,TR,http://www.wikidata.org/entity/Q43
Greater Sudbury,166004,CA,http://www.wikidata.org/entity/Q16
Niiza,165997,JP,http://www.wikidata.org/entity/Q17
Albacete City,165938,ES,http://www.wikidata.org/entity/Q29
Takaoka,165880,JP,http://www.wikidata.org/entity/Q17
Tanjungbalai,165763,ID,http://www.wikidata.org/entity/Q252
Teresópolis,165716,BR,http://www.wikidata.org/entity/Q155
Kushiro,165699,JP,http://www.wikidata.org/entity/Q17
Iwata,165688,JP,http://www.wikidata.org/entity/Q17
Obihiro,165684,JP,http://www.wikidata.org/entity/Q17
São Caetano do Sul,165655,BR,http://www.wikidata.org/entity/Q155
Béchar,165627,DZ,http://www.wikidata.org/entity/Q262
Caxias,165525,BR,http://www.wikidata.org/entity/Q155
Körfez,165503,TR,http://www.wikidata.org/entity/Q43
Singida,165492,TZ,http://www.wikidata.org/entity/Q924
Dakhla,165463,MA,http://www.wikidata.org/entity/Q1028
Dakhla,165463,EH,http://www.wikidata.org/entity/Q6250
Warrington,165456,GB,http://www.wikidata.org/entity/Q145
Geneva,165404,CH,http://www.wikidata.org/entity/Q39
Udupi,165401,IN,http://www.wikidata.org/entity/Q668
Atyrau,165387,KZ,http://www.wikidata.org/entity/Q232
Saqqez,165258,IR,http://www.wikidata.org/entity/Q794
Abu Kabir,165246,EG,http://www.wikidata.org/entity/Q79
Faizabad,165228,IN,http://www.wikidata.org/entity/Q668
Bielsko-Biała,165127,PL,http://www.wikidata.org/entity/Q36
Teresópolis,165123,BR,http://www.wikidata.org/entity/Q155
Khanewal,165038,PK,http://www.wikidata.org/entity/Q843
Idlib,165000,SY,http://www.wikidata.org/entity/Q858
Unaizah,165000,SA,http://www.wikidata.org/entity/Q851
Lages,164981,BR,http://www.wikidata.org/entity/Q155
Dourados,164949,BR,http://www.wikidata.org/entity/Q155
Palhoça,164926,BR,http://www.wikidata.org/entity/Q155
Cienfuegos,164924,CU,http://www.wikidata.org/entity/Q241
Caxias,164880,BR,http://www.wikidata.org/entity/Q155
Ilhéus,164844,BR,http://www.wikidata.org/entity/Q155
Arish,164830,EG,http://www.wikidata.org/entity/Q79
Darmstadt,164792,DE,http://www.wikidata.org/entity/Q183
Cianjur,164753,ID,http://www.wikidata.org/entity/Q252
Turkistan,164746,KZ,http://www.wikidata.org/entity/Q232
Matarieh,164743,EG,http://www.wikidata.org/entity/Q79
Akhisar,164557,TR,http://www.wikidata.org/entity/Q43
Maricá,164504,BR,http://www.wikidata.org/entity/Q155
Kostanay,164500,KZ,http://www.wikidata.org/entity/Q232
Abengourou,164424,CI,http://www.wikidata.org/entity/Q1008
Kanchipuram,164384,IN,http://www.wikidata.org/entity/Q668
Nyingchi,164331,CN,http://www.wikidata.org/entity/Q148
Hadano,164292,JP,http://www.wikidata.org/entity/Q17
Teixeira de Freitas,164290,BR,http://www.wikidata.org/entity/Q155
Chillán,164270,CL,http://www.wikidata.org/entity/Q298
Caxias,164224,BR,http://www.wikidata.org/entity/Q155
Angra dos Reis,164191,BR,http://www.wikidata.org/entity/Q155
Musoma,164172,TZ,http://www.wikidata.org/entity/Q924
Q50179,164020,PH,http://www.wikidata.org/entity/Q928
Geneva,163998,CH,http://www.wikidata.org/entity/Q39
Dangjin,163762,KR,http://www.wikidata.org/entity/Q884
Almetyevsk,163747,RU,http://www.wikidata.org/entity/Q159
Teresópolis,163746,BR,http://www.wikidata.org/entity/Q155
Poços de Caldas,163742,BR,http://www.wikidata.org/entity/Q155
Villeurbanne,163684,FR,http://www.wikidata.org/entity/Q142
Blida,163586,DZ,http://www.wikidata.org/entity/Q262
Sidon,163554,LB,http://www.wikidata.org/entity/Q822
Caxias,163546,BR,http://www.wikidata.org/entity/Q155
Salinas,163542,US,http://www.wikidata.org/entity/Q30
Águas Lindas de Goiás,163495,BR,http://www.wikidata.org/entity/Q155
Lauro de Freitas,163449,BR,http://www.wikidata.org/entity/Q155
Caxias,163428,BR,http://www.wikidata.org/entity/Q155
Tokat,163405,TR,http://www.wikidata.org/entity/Q43
Moga,163397,IN,http://www.wikidata.org/entity/Q668
Pocheon,163388,KR,http://www.wikidata.org/entity/Q884
Skikda,163318,DZ,http://www.wikidata.org/entity/Q262
Muzaffargarh,163268,PK,http://www.wikidata.org/entity/Q843
Muridke,163268,PK,http://www.wikidata.org/entity/Q843
Turgutlu,163223,TR,http://www.wikidata.org/entity/Q43
Jizzakh,163200,UZ,http://www.wikidata.org/entity/Q265
Akhisar,163107,TR,http://www.wikidata.org/entity/Q43
Heidelberg,162960,DE,http://www.wikidata.org/entity/Q183
Hayward,162954,US,http://www.wikidata.org/entity/Q30
Huddersfield,162949,GB,http://www.wikidata.org/entity/Q145
Ube,162873,JP,http://www.wikidata.org/entity/Q17
Ibirité,162867,BR,http://www.wikidata.org/entity/Q155
Capas,162724,PH,http://www.wikidata.org/entity/Q928
Anaco,162704,VE,http://www.wikidata.org/entity/Q717
Caxias,162657,BR,http://www.wikidata.org/entity/Q155
Gölcük,162584,TR,http://www.wikidata.org/entity/Q43
Teixeira de Freitas,162438,BR,http://www.wikidata.org/entity/Q155
Sullana,162434,PE,http://www.wikidata.org/entity/Q419
Ilhéus,162327,BR,http://www.wikidata.org/entity/Q155
Taldyqorğan,162300,KZ,http://www.wikidata.org/entity/Q232
Jequié,162209,BR,http://www.wikidata.org/entity/Q155
Kitale,162169,KE,http://www.wikidata.org/entity/Q114
Parnaíba,162159,BR,http://www.wikidata.org/entity/Q155
Teresópolis,162075,BR,http://www.wikidata.org/entity/Q155
Nazilli,162041,TR,http://www.wikidata.org/entity/Q43
Ouidah,162034,BJ,http://www.wikidata.org/entity/Q962
Blida,162000,DZ,http://www.wikidata.org/entity/Q262
Várzea Grande,161958,BR,http://www.wikidata.org/entity/Q155
Caxias,161926,BR,http://www.wikidata.org/entity/Q155
Godhra,161925,IN,http://www.wikidata.org/entity/Q668
Jequié,161880,BR,http://www.wikidata.org/entity/Q155
Dijon,161830,FR,http://www.wikidata.org/entity/Q142
Metro,161799,ID,http://www.wikidata.org/entity/Q252
Perugia,161748,IT,http://www.wikidata.org/entity/Q38
Camaçari,161727,BR,http://www.wikidata.org/entity/Q155
Nador,161726,MA,http://www.wikidata.org/entity/Q1028
Teixeira de Freitas,161690,BR,http://www.wikidata.org/entity/Q155
Tema,161612,GH,http://www.wikidata.org/entity/Q117
N'dalatando,161584,AO,http://www.wikidata.org/entity/Q916
Cadiz,161558,PH,http://www.wikidata.org/entity/Q928
Solingen,161545,DE,http://www.wikidata.org/entity/Q183
Jequié,161528,BR,http://www.wikidata.org/entity/Q155
Daule,161498,EC,http://www.wikidata.org/entity/Q736
Castanhal,161497,BR,http://www.wikidata.org/entity/Q155
Geneva,161473,CH,http://www.wikidata.org/entity/Q39
Inage-ku,161438,JP,http://www.wikidata.org/entity/Q17
Bontang,161413,ID,http://www.wikidata.org/entity/Q252
Palhoça,161395,BR,http://www.wikidata.org/entity/Q155
Jequié,161391,BR,http://www.wikidata.org/entity/Q155
Danao,161307,PH,http://www.wikidata.org/entity/Q928
Maricá,161207,BR,http://www.wikidata.org/entity/Q155
Alagoinhas,161196,BR,http://www.wikidata.org/entity/Q155
Jequié,161150,BR,http://www.wikidata.org/entity/Q155
Caxias,161137,BR,http://www.wikidata.org/entity/Q155
San Cristóbal de La Laguna,161108,ES,http://www.wikidata.org/entity/Q29
Tacheng,161037,CN,http://www.wikidata.org/entity/Q148
Ibirité,160943,BR,http://www.wikidata.org/entity/Q155
Kidapawan,160864,PH,http://www.wikidata.org/entity/Q928
Türkmenabat,160799,TM,http://www.wikidata.org/entity/Q874
Chittoor,160722,IN,http://www.wikidata.org/entity/Q668
Alagoinhas,160662,BR,http://www.wikidata.org/entity/Q155
Geneva,160645,CH,http://www.wikidata.org/entity/Q39
Pindamonhangaba,160614,BR,http://www.wikidata.org/entity/Q155
Split,160577,HR,http://www.wikidata.org/entity/Q224
Novocherkassk,160529,RU,http://www.wikidata.org/entity/Q159
Teixeira de Freitas,160487,BR,http://www.wikidata.org/entity/Q155
Miyakonojō,160392,JP,http://www.wikidata.org/entity/Q17
Brebes,160340,ID,http://www.wikidata.org/entity/Q252
Đồng Hới,160325,VN,http://www.wikidata.org/entity/Q881
Mogi Guaçu,160318,BR,http://www.wikidata.org/entity/Q155
Kamensk-Uralsky,160312,RU,http://www.wikidata.org/entity/Q159
Caxias,160291,BR,http://www.wikidata.org/entity/Q155
Ferkessédougou,160267,CI,http://www.wikidata.org/entity/Q1008
Southend-on-Sea,160257,GB,http://www.wikidata.org/entity/Q145
Parauapebas,160228,BR,http://www.wikidata.org/entity/Q155
Ciudad Acuña,160225,MX,http://www.wikidata.org/entity/Q96
Ezeiza,160219,AR,http://www.wikidata.org/entity/Q414
Khost,160214,AF,http://www.wikidata.org/entity/Q889
Koudougou,160207,BF,http://www.wikidata.org/entity/Q965
Bingöl,160165,TR,http://www.wikidata.org/entity/Q43
Dhamar,160114,YE,http://www.wikidata.org/entity/Q805
Tyre,160000,LB,http://www.wikidata.org/entity/Q822
San Nicolás de los Arroyos,159978,AR,http://www.wikidata.org/entity/Q414
Milagro,159970,EC,http://www.wikidata.org/entity/Q736
Teresópolis,159968,BR,http://www.wikidata.org/entity/Q155
Ceyhan,159955,TR,http://www.wikidata.org/entity/Q43
Ilhéus,159923,BR,http://www.wikidata.org/entity/Q155
Geneva,159895,CH,http://www.wikidata.org/entity/Q39
Manzanillo,159853,MX,http://www.wikidata.org/entity/Q96
Teixeira de Freitas,159813,BR,http://www.wikidata.org/entity/Q155
Ekibastuz,159760,KZ,http://www.wikidata.org/entity/Q232
Mogi Guaçu,159735,BR,http://www.wikidata.org/entity/Q155
Barreiras,159734,BR,http://www.wikidata.org/entity/Q155
Paterson,159732,US,http://www.wikidata.org/entity/Q30
Newport,159600,GB,http://www.wikidata.org/entity/Q145
Geneva,159527,CH,http://www.wikidata.org/entity/Q39
Alexandria,159467,US,http://www.wikidata.org/entity/Q30
Regensburg,159465,DE,http://www.wikidata.org/entity/Q183
Chirchiq,159400,UZ,http://www.wikidata.org/entity/Q265
Caxias,159396,BR,http://www.wikidata.org/entity/Q155
Águas Lindas de Goiás,159378,BR,http://www.wikidata.org/entity/Q155
Patos de Minas,159235,BR,http://www.wikidata.org/entity/Q155
Ramat Gan,159200,IL,http://www.wikidata.org/entity/Q801
Uttarpara Kotrung,159147,IN,http://www.wikidata.org/entity/Q668
San Fernando del Valle de Catamarca,159139,AR,http://www.wikidata.org/entity/Q414
Hat Yai,159130,TH,http://www.wikidata.org/entity/Q869
Castanhal,159110,BR,http://www.wikidata.org/entity/Q155
Praia,159050,CV,http://www.wikidata.org/entity/Q1011
Angers,159022,FR,http://www.wikidata.org/entity/Q142
Ibirité,158954,BR,http://www.wikidata.org/entity/Q155
Jamalpur,158873,BD,http://www.wikidata.org/entity/Q902
Suzano,158839,BR,http://www.wikidata.org/entity/Q155
Jequié,158813,BR,http://www.wikidata.org/entity/Q155
Geneva,158806,CH,http://www.wikidata.org/entity/Q39
Benoni,158777,ZA,http://www.wikidata.org/entity/Q258
Djelfa,158679,DZ,http://www.wikidata.org/entity/Q262
Akhisar,158614,TR,http://www.wikidata.org/entity/Q43
Matsusaka,158472,JP,http://www.wikidata.org/entity/Q17
Teixeira de Freitas,158445,BR,http://www.wikidata.org/entity/Q155
Barreiras,158432,BR,http://www.wikidata.org/entity/Q155
Geneva,158426,CH,http://www.wikidata.org/entity/Q39
Klaipėda,158420,LT,http://www.wikidata.org/entity/Q37
Ōgaki-shi,158386,JP,http://www.wikidata.org/entity/Q17
Buenos Aires,158385,PE,http://www.wikidata.org/entity/Q419
Bharuch,158253,IN,http://www.wikidata.org/entity/Q668
Nador,158202,MA,http://www.wikidata.org/entity/Q1028
Abaetetuba,158188,BR,http://www.wikidata.org/entity/Q155
Tacheng,158098,CN,http://www.wikidata.org/entity/Q148
Caxias,158059,BR,http://www.wikidata.org/entity/Q155
Kasama,158051,ZM,http://www.wikidata.org/entity/Q953
Ibarra,157941,EC,http://www.wikidata.org/entity/Q736
Herne,157896,DE,http://www.wikidata.org/entity/Q183
Gojra,157863,PK,http://www.wikidata.org/entity/Q843
Palhoça,157833,BR,http://www.wikidata.org/entity/Q155
Teixeira de Freitas,157804,BR,http://www.wikidata.org/entity/Q155
Maricá,157789,BR,http://www.wikidata.org/entity/Q155
Girga,157754,EG,http://www.wikidata.org/entity/Q79
Benha,157701,EG,http://www.wikidata.org/entity/Q79
Ilhéus,157639,BR,http://www.wikidata.org/entity/Q155
Barreiras,157638,BR,http://www.wikidata.org/entity/Q155
Calama,157575,CL,http://www.wikidata.org/entity/Q298
San Miguel,157532,AR,http://www.wikidata.org/entity/Q414
Erzincan,157452,TR,http://www.wikidata.org/entity/Q43
Ibirité,157438,BR,http://www.wikidata.org/entity/Q155
George,157394,ZA,http://www.wikidata.org/entity/Q258
Qift,157383,EG,http://www.wikidata.org/entity/Q79
Paranaguá,157378,BR,http://www.wikidata.org/entity/Q155
Mandi Bahauddin,157352,PK,http://www.wikidata.org/entity/Q843
Macon,157346,US,http://www.wikidata.org/entity/Q30
Geneva,157322,CH,http://www.wikidata.org/entity/Q39
Châu Đốc,157298,VN,http://www.wikidata.org/entity/Q881
Szeged,157282,HU,http://www.wikidata.org/entity/Q28
Zlatoust,157244,RU,http://www.wikidata.org/entity/Q159
Akhisar,157161,TR,http://www.wikidata.org/entity/Q43
Corona,157136,US,http://www.wikidata.org/entity/Q30
Erode,157101,IN,http://www.wikidata.org/entity/Q668
Itapetininga,157016,BR,http://www.wikidata.org/entity/Q155
Harar,157000,ET,http://www.wikidata.org/entity/Q115
Barreiras,156975,BR,http://www.wikidata.org/entity/Q155
Caxias,156973,BR,http://www.wikidata.org/entity/Q155
Lauro de Freitas,156936,BR,http://www.wikidata.org/entity/Q155
Zabrze,156935,PL,http://www.wikidata.org/entity/Q36
Daura,156872,NG,http://www.wikidata.org/entity/Q1033
San Jose,156714,PH,http://www.wikidata.org/entity/Q928
Santa Maria,156609,BR,http://www.wikidata.org/entity/Q155
Kansas City,156607,US,http://www.wikidata.org/entity/Q30
Saharsa,156540,IN,http://www.wikidata.org/entity/Q668
Rio das Ostras,156491,BR,http://www.wikidata.org/entity/Q155
Adzopé,156488,CI,http://www.wikidata.org/entity/Q1008
Portmore,156469,JM,http://www.wikidata.org/entity/Q766
Qalyub,156363,EG,http://www.wikidata.org/entity/Q79
Getafe,156358,ES,http://www.wikidata.org/entity/Q29
Getafe,156330,ES,http://www.wikidata.org/entity/Q29
Caxias,156327,BR,http://www.wikidata.org/entity/Q155
Jequié,156277,BR,http://www.wikidata.org/entity/Q155
Lévis,156225,CA,http://www.wikidata.org/entity/Q16
Paranaguá,156174,BR,http://www.wikidata.org/entity/Q155
Ghorahi,156164,NP,http://www.wikidata.org/entity/Q837
Grenoble,156140,FR,http://www.wikidata.org/entity/Q142
Virrey del Pino,156132,AR,http://www.wikidata.org/entity/Q414
Jequié,156126,BR,http://www.wikidata.org/entity/Q155
Cẩm Phả,156000,VN,http://www.wikidata.org/entity/Q881
Lakewood,155984,US,http://www.wikidata.org/entity/Q30
Alagoinhas,155979,BR,http://www.wikidata.org/entity/Q155
Jequié,155966,BR,http://www.wikidata.org/entity/Q155
Azaz,155965,SY,http://www.wikidata.org/entity/Q858
Vidisha,155959,IN,http://www.wikidata.org/entity/Q668
Springfield,155929,US,http://www.wikidata.org/entity/Q30
Pathankot,155909,IN,http://www.wikidata.org/entity/Q668
Sunnyvale,155805,US,http://www.wikidata.org/entity/Q30
